;data;stato;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;casi_da_sospetto_diagnostico;casi_da_screening;totale_casi;tamponi;casi_testati;note;ingressi_terapia_intensiva;note_test;note_casi;totale_positivi_test_molecolare;totale_positivi_test_antigenico_rapido;tamponi_test_molecolare;tamponi_test_antigenico_rapido;nuovi_deceduti;tamponi_effettuati;perc_positivi
798;2022-05-02T17:00:00;ITA;9794;368;10162;1194940;1205102;-26568;18896;15155021;163736;;;16523859;214183728;56896921.0;;32.0;;;8626831.0;7897028.0;90706673.0;123477055.0;124.0;122444.0;15.432360916010584
799;2022-05-03T17:00:00;ITA;9695;366;10061;1189899;1199960;-5142;62071;15222419;163889;;;16586268;214594775;56980351.0;;45.0;;;8638582.0;7947686.0;90787032.0;123807743.0;153.0;411047.0;15.100706245271223
800;2022-05-04T17:00:00;ITA;9614;371;9985;1177085;1187070;-12890;47039;15282800;164041;;;16633911;214930050;57059575.0;;42.0;;;8644778.0;7989133.0;90871121.0;124058929.0;152.0;335275.0;14.02997539333383
801;2022-05-05T17:00:00;ITA;9384;369;9753;1155371;1165124;-21946;48255;15353323;164179;;;16682626;215257228;57127410.0;;32.0;;;8653204.0;8029422.0;90946644.0;124310584.0;138.0;327178.0;14.748852306695436
802;2022-05-06T17:00:00;ITA;9164;363;9527;1136858;1146385;-18739;43947;15416301;164304;;;16726990;215559634;57191604.0;;31.0;;;8660140.0;8066850.0;91018122.0;124541512.0;125.0;302406.0;14.53244975298109
803;2022-05-07T17:00:00;ITA;8815;355;9170;1122194;1131364;-15021;40522;15471992;164417;;;16767773;215865197;57250547.0;;33.0;;;8667529.0;8100244.0;91086905.0;124778292.0;113.0;305563.0;13.261422358073457
804;2022-05-08T17:00:00;ITA;8655;356;9011;1110903;1119914;-11450;30804;15514595;164489;;;16798998;216068651;57299429.0;;28.0;;;8672361.0;8126637.0;91136795.0;124931856.0;72.0;203454.0;15.140523164941461
805;2022-05-09T17:00:00;ITA;8735;363;9098;1094657;1103755;-16159;17155;15548091;164573;;;16816419;216195210;57328691.0;;27.0;;;8673953.0;8142466.0;91165415.0;125029795.0;84.0;126559.0;13.554942753972455
806;2022-05-10T17:00:00;ITA;8579;358;8937;1074035;1082972;-20783;56015;15624915;164731;;;16872618;216566431;57400294.0;;35.0;;;8683091.0;8189527.0;91239041.0;125327390.0;158.0;371221.0;15.089394188367578
807;2022-05-11T17:00:00;ITA;8412;338;8750;1032446;1041196;-41776;42249;15709259;164846;;;16915301;216861042;57464695.0;;33.0;;;8688737.0;8226564.0;91316605.0;125544437.0;115.0;294611.0;14.340605069057164
808;2022-05-12T17:00:00;ITA;8158;334;8492;1010191;1018683;-22513;39317;15771125;164976;;;16954784;217129696;57513217.0;;33.0;;;8694454.0;8260330.0;91387900.0;125741796.0;130.0;268654.0;14.634809085291861
809;2022-05-13T17:00:00;ITA;7907;341;8248;999615;1007863;-10820;38507;15820859;165091;;;16993813;217395343;57570468.0;;44.0;;;8699931.0;8293882.0;91450934.0;125944409.0;115.0;265647.0;14.49555236836855
810;2022-05-14T17:00:00;ITA;7650;340;7990;992798;1000788;-7075;36042;15864177;165182;;;17030147;217659090;57622199.0;;40.0;;;8705093.0;8325054.0;91512742.0;126146348.0;91.0;263747.0;13.665368705615608
811;2022-05-15T17:00:00;ITA;7532;347;7879;990239;998118;-2670;27162;15894511;165244;;;17057873;217853667;57666726.0;;30.0;;;8708350.0;8349523.0;91555528.0;126298139.0;62.0;194577.0;13.959512172558936
812;2022-05-16T17:00:00;ITA;7631;353;7984;974384;982368;-15750;13668;15923935;165346;;;17071649;217958460;57689512.0;;24.0;;;8710098.0;8361551.0;91583940.0;126374520.0;102.0;104793.0;13.042855915948584
813;2022-05-17T17:00:00;ITA;7465;337;7802;959599;967401;-14967;44489;15983655;165494;;;17116550;218293677;57756974.0;;39.0;;;8717156.0;8399394.0;91655955.0;126637722.0;148.0;335217.0;13.271701614178276
814;2022-05-18T17:00:00;ITA;7276;318;7594;944984;952578;-14823;30408;16029269;165630;;;17147477;218557950;57814886.0;;25.0;;;8721679.0;8425798.0;91729417.0;126828533.0;136.0;264273.0;11.506283275249459
815;2022-05-19T17:00:00;ITA;7020;308;7328;885847;893175;-59403;30310;16119286;165738;;;17178199;218805421;57868563.0;;28.0;;;8725483.0;8452716.0;91795532.0;127009889.0;108.0;247471.0;12.24789975391056
816;2022-05-20T17:00:00;ITA;6812;307;7119;867291;874410;-18765;26561;16164780;165827;;;17205017;219039166;57914830.0;;36.0;;;8729255.0;8475762.0;91853826.0;127185340.0;89.0;233745.0;11.363237716314787
817;2022-05-21T17:00:00;ITA;6570;301;6871;849998;856869;-17541;23976;16206476;165918;;;17229263;219271097;57961352.0;;20.0;;;8732847.0;8496416.0;91907917.0;127363180.0;91.0;231931.0;10.337557290745956
818;2022-05-22T17:00:00;ITA;6400;292;6692;843904;850596;-6273;17744;16231004;165952;;;17247552;219432092;58000795.0;;15.0;;;8735584.0;8511968.0;91947133.0;127484959.0;34.0;160995.0;11.021460293797944
819;2022-05-23T17:00:00;ITA;6388;291;6679;826368;833047;-17549;9820;16258494;166032;;;17257573;219525905;58022119.0;;15.0;;;8736652.0;8520921.0;91972260.0;127553645.0;80.0;93813.0;10.467632417681983
820;2022-05-24T17:00:00;ITA;6240;286;6526;803495;810021;-23026;31024;16313262;166150;;;17289433;219814768;58083999.0;;31.0;;;8740725.0;8548708.0;92037535.0;127777233.0;118.0;288863.0;10.740039395838165
821;2022-05-25T17:00:00;ITA;5969;271;6240;786343;792583;-17438;22438;16353585;166264;;;17312432;220034869;58133980.0;;22.0;;;8744201.0;8568231.0;92100016.0;127934853.0;114.0;220101.0;10.194410747793059
822;2022-05-26T17:00:00;ITA;5736;259;5995;747753;753748;-38835;22093;16414949;166371;;;17335068;220251857;58181910.0;;22.0;;;8747337.0;8587731.0;92155276.0;128096581.0;107.0;216988.0;10.181669032388887
823;2022-05-27T17:00:00;ITA;5558;252;5810;733136;738946;-14802;19666;16449697;166476;;;17355119;220450754;58224997.0;;18.0;;;8749821.0;8605298.0;92206777.0;128243977.0;105.0;198897.0;9.887529726441324
824;2022-05-28T17:00:00;ITA;5348;250;5598;715977;721575;-17371;18255;16485624;166542;;;17373741;220643937;58265636.0;;14.0;;;8752319.0;8621422.0;92253870.0;128390067.0;66.0;193183.0;9.44958924957165
825;2022-05-29T17:00:00;ITA;5234;260;5494;706554;712048;-9527;14826;16510260;166569;;;17388877;220786003;58299725.0;;24.0;;;8754149.0;8634728.0;92290042.0;128495961.0;27.0;142066.0;10.435994537750059
826;2022-05-30T17:00:00;ITA;5281;255;5536;693325;698861;-13187;7537;16531231;166631;;;17396723;220866180;58320769.0;;13.0;;;8755409.0;8641314.0;92311740.0;128554440.0;62.0;80177.0;9.400451501053917
827;2022-05-31T17:00:00;ITA;5121;248;5369;674025;679394;-19467;24267;16575319;166697;;;17421410;221108240;58371033.0;;25.0;;;8758544.0;8662866.0;92371211.0;128737029.0;66.0;242060.0;10.02520036354623
828;2022-06-01T17:00:00;ITA;4878;223;5101;663808;668909;-10485;18391;16604567;166756;;;17440232;221300348;58410217.0;;8.0;;;8761073.0;8679159.0;92423753.0;128876595.0;59.0;192108.0;9.573260874091655
829;2022-06-02T17:00:00;ITA;4589;226;4815;651085;655900;-13009;17193;16635215;166835;;;17457950;221481403;58450106.0;;27.0;;;8763295.0;8694655.0;92471149.0;129010254.0;79.0;181055.0;9.496009499875727
830;2022-06-03T17:00:00;ITA;4644;225;4869;643187;648056;-7844;9429;16652711;166875;;;17467642;221552092;58470901.0;;9.0;;;8764377.0;8703265.0;92494086.0;129058006.0;40.0;70689.0;13.338708992912618
831;2022-06-04T17:00:00;ITA;4442;218;4660;637210;641870;-6186;22527;16681659;166922;;;17490451;221741088;58510540.0;;17.0;;;8767665.0;8722786.0;92535215.0;129205873.0;47.0;188996.0;11.919299879362526
832;2022-06-05T17:00:00;ITA;4411;218;4629;636798;641427;-443;15082;16697597;166949;;;17505973;221864787;58544212.0;;18.0;;;8769059.0;8736914.0;92567523.0;129297264.0;27.0;123699.0;12.192499535161966
833;2022-06-06T17:00:00;ITA;4453;217;4670;626678;631348;-10079;8512;16716222;167019;;;17514589;221939797;58563010.0;;12.0;;;8770194.0;8744395.0;92587291.0;129352506.0;70.0;75010.0;11.347820290627917
834;2022-06-07T17:00:00;ITA;4342;219;4561;624416;628977;-2371;28082;16747070;167089;;;17543136;222173350;58613405.0;;16.0;;;8773760.0;8769376.0;92645605.0;129527745.0;70.0;233553.0;12.023823286363267
835;2022-06-08T17:00:00;ITA;4296;199;4495;624500;628995;18;22361;16769897;167169;;;17566061;222361374;58657823.0;;18.0;;;8776755.0;8789306.0;92699202.0;129662172.0;80.0;188024.0;11.89263072799217
836;2022-06-09T17:00:00;ITA;4234;197;4431;620786;625217;-3778;23042;16797136;167242;;;17589595;222540501;58699376.0;;31.0;;;8780058.0;8809537.0;92747106.0;129793395.0;73.0;179127.0;12.863499081657148
837;2022-06-10T17:00:00;ITA;4162;196;4358;619063;623421;-1796;21554;16820881;167305;;;17611607;222710598;58738519.0;;24.0;;;8782856.0;8828751.0;92787792.0;129922806.0;63.0;170097.0;12.67159326737097
838;2022-06-11T17:00:00;ITA;4076;193;4269;616697;620966;-2455;22104;16845734;167365;;;17634065;222897832;58780476.0;;22.0;;;8785639.0;8848426.0;92833283.0;130064549.0;60.0;187234.0;11.805548137624577
839;2022-06-12T17:00:00;ITA;4118;183;4301;617913;622214;1248;18678;16863770;167391;;;17653375;223025536;58813888.0;;8.0;;;8787687.0;8865688.0;92865018.0;130160518.0;26.0;127704.0;14.626010148468332
840;2022-06-13T17:00:00;ITA;4210;193;4403;612525;616928;-5286;10371;16879683;167432;;;17664043;223100172;58831480.0;;14.0;;;8788864.0;8875179.0;92885212.0;130214960.0;41.0;74636.0;13.895439198242135
841;2022-06-14T17:00:00;ITA;4199;183;4382;599500;603882;-13046;39474;16932500;167505;;;17703887;223328731;58883354.0;;24.0;;;8793982.0;8909905.0;92934496.0;130394235.0;73.0;228559.0;17.270814100516716
842;2022-06-15T17:00:00;ITA;4218;189;4407;599478;603885;3;31885;16965258;167553;;;17736696;223524170;58930993.0;;33.0;;;8798004.0;8938692.0;92988285.0;130535885.0;48.0;195439.0;16.314553390060325
843;2022-06-16T17:00:00;ITA;4303;192;4495;596286;600781;-3104;36573;17005366;167617;;;17773764;223718846;58976479.0;;20.0;;;8802103.0;8971661.0;93035871.0;130682975.0;64.0;194676.0;18.786599272637613
844;2022-06-17T17:00:00;ITA;4320;191;4511;567534;572045;-28736;35427;17070231;167658;;;17809934;223904665;59019914.0;;24.0;;;8806315.0;9003619.0;93078277.0;130826388.0;41.0;185819.0;19.06532701176952
845;2022-06-18T17:00:00;ITA;4331;193;4524;556491;561015;-11030;34978;17116187;167703;;;17844905;224097705;59051568.0;;24.0;;;8811538.0;9033367.0;93120721.0;130976984.0;45.0;193040.0;18.119560712805637
846;2022-06-19T17:00:00;ITA;4398;199;4597;588751;593348;32333;30526;17118091;167721;;;17879160;224257916;59098680.0;;12.0;;;8814219.0;9064941.0;93153019.0;131104897.0;18.0;160211.0;19.05362303462309
847;2022-06-20T17:00:00;ITA;4585;209;4794;569855;574649;-18699;16571;17153636;167780;;;17896065;224337291;59121976.0;;23.0;;;8815279.0;9080786.0;93173182.0;131164109.0;59.0;79375.0;20.87685039370079
848;2022-06-21T17:00:00;ITA;4803;206;5009;594921;599930;25281;62704;17191557;167842;;;17959329;224629636;59186003.0;;25.0;;;8823617.0;9135712.0;93229808.0;131399828.0;62.0;292345.0;21.448630898424806
849;2022-06-22T17:00:00;ITA;4947;216;5163;619850;625013;25083;53905;17221297;167892;;;18014202;224876148;59243636.0;;36.0;;;8829737.0;9184465.0;93286010.0;131590138.0;50.0;246512.0;21.86708963458168
850;2022-06-23T17:00:00;ITA;5064;216;5280;647292;652572;27559;56166;17251095;167967;;;18071634;225124190;59301181.0;;31.0;;;8836924.0;9234710.0;93338419.0;131785771.0;75.0;248042.0;22.643745817240628
851;2022-06-24T17:00:00;ITA;5205;225;5430;672748;678178;25606;55829;17281848;168018;;;18128044;225362259;59354008.0;;29.0;;;8842888.0;9285156.0;93383754.0;131978505.0;51.0;238069.0;23.45076427422302
852;2022-06-25T17:00:00;ITA;5342;225;5567;697912;703479;25301;56386;17313380;168058;;;18184917;225613163;59404990.0;;28.0;;;8850085.0;9334832.0;93428242.0;132184921.0;40.0;250904.0;22.473137136115806
853;2022-06-26T17:00:00;ITA;5532;227;5759;727681;733440;29961;48456;17332700;168102;;;18234242;225812503;59456765.0;;18.0;;;8854556.0;9379686.0;93461450.0;132351053.0;44.0;199340.0;24.3082171164844
854;2022-06-27T17:00:00;ITA;5873;234;6107;732744;738851;5411;24747;17352245;168165;;;18259261;225913462;59481675.0;;22.0;;;8856427.0;9402834.0;93481860.0;132431602.0;63.0;100959.0;24.5119305856833
855;2022-06-28T17:00:00;ITA;6035;237;6272;767178;773450;34599;83555;17401738;168234;;;18343422;226243590;59555774.0;;40.0;;;8868780.0;9474642.0;93536981.0;132706609.0;69.0;330128.0;25.30987980419716
856;2022-06-29T17:00:00;ITA;6254;248;6502;828711;835213;61763;94165;17435370;168294;;;18438877;226600800;59631949.0;;37.0;;;8877579.0;9561298.0;93600061.0;133000739.0;60.0;357210.0;26.361244086111814
857;2022-06-30T17:00:00;ITA;6592;261;6853;877936;884789;49576;83274;17469969;168353;;;18523111;226896830;59706278.0;;43.0;;;8887976.0;9635135.0;93655643.0;133241187.0;59.0;296030.0;28.13025706854035
858;2022-07-01T17:00:00;ITA;6830;264;7094;921912;929006;44217;86334;17512580;168425;;;18610011;227212870;59773316.0;;37.0;;;8897136.0;9712875.0;93706988.0;133505882.0;72.0;316040.0;27.317428173648906
859;2022-07-02T17:00:00;ITA;7035;275;7310;958254;965564;36558;84700;17561902;168488;;;18695954;227538458;59846443.0;;40.0;;;8906358.0;9789596.0;93755948.0;133782510.0;63.0;325588.0;26.01447227784808
860;2022-07-03T17:00:00;ITA;7212;291;7503;1002440;1009943;44379;71947;17590383;168545;;;18768871;227801015;59907182.0;;40.0;;;8912820.0;9856051.0;93794877.0;134006138.0;57.0;262557.0;27.402430710283866
861;2022-07-04T17:00:00;ITA;7648;303;7951;1011228;1019179;9236;36282;17617973;168604;;;18805756;227930923;59940922.0;;27.0;;;8914455.0;9891301.0;93815731.0;134115192.0;59.0;129908.0;27.928995904794164
862;2022-07-05T17:00:00;ITA;8003;323;8326;1078946;1087272;68093;132274;17682801;168698;;;18938771;228395655;60032425.0;;53.0;;;8930763.0;10008008.0;93878876.0;134516779.0;94.0;464732.0;28.462425656077052
863;2022-07-06T17:00:00;ITA;8220;325;8545;1137489;1146034;58762;107786;17733984;168770;;;19048788;228775690;60124960.0;;43.0;;;8941235.0;10107553.0;93945315.0;134830375.0;72.0;380035.0;28.362124541160682
864;2022-07-07T17:00:00;ITA;8552;343;8895;1189802;1198697;52663;107240;17789613;168864;;;19157174;229153940;60213865.0;;53.0;;;8952954.0;10204220.0;94003025.0;135150915.0;94.0;378250.0;28.351619299405158
865;2022-07-08T17:00:00;ITA;8632;361;8993;1238229;1247222;48525;100690;17842846;168969;;;19259037;229525814;60297130.0;;51.0;;;8964344.0;10294693.0;94056662.0;135469152.0;105.0;371874.0;27.076375331429464
866;2022-07-09T17:00:00;ITA;8864;344;9208;1253657;1262865;15643;98044;17926011;169062;;;19357938;229915390;60383108.0;;41.0;;;8974080.0;10383858.0;94108964.0;135806426.0;93.0;389576.0;25.16684806045547
867;2022-07-10T17:00:00;ITA;9044;350;9394;1290678;1300072;37207;79920;17970323;169106;;;19439501;230219238;60454670.0;;34.0;;;8980541.0;10458960.0;94147779.0;136071459.0;44.0;303848.0;26.30262499670888
868;2022-07-11T17:00:00;ITA;9454;360;9814;1294204;1304018;3946;37756;18050011;169233;;;19523262;230407391;60538358.0;;47.0;;;8982985.0;10540277.0;94169690.0;136237701.0;127.0;188153.0;20.066647887623372
869;2022-07-12T17:00:00;ITA;9724;375;10099;1340382;1350481;46463;142967;18147449;169390;;;19667320;230958097;60646618.0;;58.0;;;9000287.0;10667033.0;94235906.0;136722191.0;157.0;550706.0;25.96067593234866
870;2022-07-13T17:00:00;ITA;9826;388;10214;1381676;1391890;41409;110168;18217525;169496;;;19778911;231368532;60741344.0;;59.0;;;9010256.0;10768655.0;94299833.0;137068699.0;106.0;410435.0;26.84176544398017
871;2022-07-14T17:00:00;ITA;10115;391;10506;1412919;1423425;31535;107122;18294517;169601;;;19887543;231776628;60836652.0;;48.0;;;9022123.0;10865420.0;94358940.0;137417688.0;105.0;408096.0;26.249215870775505
872;2022-07-15T17:00:00;ITA;10363;395;10758;1416008;1426766;3341;96384;18388978;169735;;;19985479;232167636;60922939.0;;52.0;;;9032360.0;10953119.0;94411447.0;137756189.0;134.0;391008.0;24.650135035600297
873;2022-07-16T17:00:00;ITA;10434;405;10839;1437711;1448550;21784;89830;18458467;169846;;;20076863;232565974;61008831.0;;57.0;;;9043627.0;11033236.0;94464501.0;138101473.0;111.0;398338.0;22.551200236984673
874;2022-07-17T17:00:00;ITA;10576;403;10979;1454071;1465050;16500;67817;18510884;169925;;;20145859;232863728;61075878.0;;38.0;;;9050509.0;11095350.0;94501204.0;138362524.0;79.0;297754.0;22.776184366960646
875;2022-07-18T17:00:00;ITA;10848;417;11265;1443130;1454395;-10655;31204;18553478;170037;;;20177910;232999370;61115142.0;;41.0;;;9049928.0;11127982.0;94523918.0;138475452.0;112.0;135642.0;23.004674068503856
876;2022-07-19T17:00:00;ITA;10975;413;11388;1441553;1452941;-1454;120683;18675859;170213;;;20299013;233518654;61219715.0;;50.0;;;9068553.0;11230460.0;94586321.0;138932333.0;176.0;519284.0;23.240269293873872
877;2022-07-20T17:00:00;ITA;11037;410;11447;1447929;1459376;6435;86067;18756068;170370;;;20385814;233898775;61302770.0;;42.0;;;9077912.0;11307902.0;94649064.0;139249711.0;157.0;380121.0;22.642000836575722
878;2022-07-21T17:00:00;ITA;10984;410;11394;1444427;1455821;-3555;80653;18841001;170527;;;20467349;234264775;61384714.0;;40.0;;;9087727.0;11379622.0;94706008.0;139558767.0;157.0;366000.0;22.03633879781421
879;2022-07-22T17:00:00;ITA;10944;405;11349;1438090;1449439;-6382;71075;18918895;170682;;;20539016;234605966;61458173.0;;43.0;;;9096001.0;11443015.0;94753661.0;139852305.0;155.0;341191.0;20.831440454173762
880;2022-07-23T17:00:00;ITA;10857;408;11265;1420595;1431860;-17579;68170;19005532;170798;;;20608190;234956596;61533020.0;;52.0;;;9104089.0;11504101.0;94801846.0;140154750.0;116.0;350630.0;19.442146992556257
881;2022-07-24T17:00:00;ITA;10925;405;11330;1418535;1429865;-1995;51208;19059325;170875;;;20660065;235218628;61594203.0;;28.0;;;9108464.0;11551601.0;94839457.0;140379171.0;77.0;262032.0;19.54265127923307
882;2022-07-25T17:00:00;ITA;11081;426;11507;1402875;1414382;-15483;23699;19098821;170979;;;20684182;235341178;61626681.0;;43.0;;;9111330.0;11572852.0;94860765.0;140480413.0;104.0;122550.0;19.338229294165647
883;2022-07-26T17:00:00;ITA;11124;434;11558;1383875;1395433;-18949;88221;19206168;171232;;;20772833;235787896;61716490.0;;61.0;;;9125515.0;11647318.0;94921201.0;140866695.0;253.0;446718.0;19.748700522477268
884;2022-07-27T17:00:00;ITA;11094;424;11518;1368609;1380127;-15306;63837;19285667;171439;;;20837233;236105616;61785123.0;;47.0;;;9130798.0;11706435.0;94974912.0;141130704.0;207.0;317720.0;20.092219564396324
885;2022-07-28T17:00:00;ITA;10911;406;11317;1341012;1352329;-27798;60381;19374092;171638;;;20898059;236401920;61848892.0;;49.0;;;9137568.0;11760491.0;95022792.0;141379128.0;199.0;296304.0;20.378057670500567
886;2022-07-29T17:00:00;ITA;10768;400;11168;1312096;1323264;-29065;54088;19457330;171882;;;20952476;236683578;61908074.0;;38.0;;;9144183.0;11808293.0;95066728.0;141616850.0;244.0;281658.0;19.20343111148982
887;2022-07-30T17:00:00;ITA;10602;382;10984;1275742;1286726;-36538;49571;19544044;172003;;;21002773;236973591;61969898.0;;28.0;;;9150197.0;11852576.0;95110313.0;141863278.0;121.0;290013.0;17.092682052183868
888;2022-07-31T17:00:00;ITA;10499;388;10887;1265596;1276483;-10243;36966;19591456;172086;;;21040025;237178494;62012289.0;;33.0;;;9153523.0;11882206.0;95139824.0;142038670.0;83.0;204903.0;18.040731468060496
889;2022-08-01T17:00:00;ITA;10527;398;10925;1243828;1254753;-21730;18813;19632585;172207;;;21059545;237284333;62040279.0;;36.0;;;9155799.0;11903746.0;95159112.0;142125221.0;121.0;105839.0;17.77511125388562
890;2022-08-02T17:00:00;ITA;10245;386;10631;1219076;1229707;-25046;64861;19722540;172397;;;21124644;237638764;62111060.0;;38.0;;;9164832.0;11959812.0;95210767.0;142427997.0;190.0;354431.0;18.300035832080148
891;2022-08-03T17:00:00;ITA;10006;396;10402;1191041;1201443;-28264;45621;19796589;172568;;;21170600;237894561;62165142.0;;47.0;;;9169527.0;12001073.0;95259468.0;142635093.0;171.0;255797.0;17.834845600222053
892;2022-08-04T17:00:00;ITA;9734;362;10096;1165198;1175294;-26149;42976;19865536;172729;;;21213559;238136571;62217924.0;;31.0;;;9174869.0;12038690.0;95301751.0;142834820.0;161.0;242010.0;17.757943886616257
893;2022-08-05T17:00:00;ITA;9397;351;9748;1137431;1147179;-28115;38219;19931691;172904;;;21251774;238360423;62264387.0;;24.0;;;9179770.0;12072004.0;95338709.0;143021714.0;175.0;223852.0;17.073334167217627
894;2022-08-06T17:00:00;ITA;9023;336;9359;1096099;1105458;-41721;35004;20008251;173062;;;21286771;238589603;62310955.0;;26.0;;;9184283.0;12102488.0;95374288.0;143215315.0;158.0;229180.0;15.273584082380662
895;2022-08-07T17:00:00;ITA;8926;342;9268;1085688;1094956;-10502;26662;20045335;173136;;;21313427;238756084;62347923.0;;25.0;;;9186970.0;12126457.0;95400809.0;143355275.0;74.0;166481.0;16.015040755401515
896;2022-08-08T17:00:00;ITA;9052;339;9391;1044776;1054167;-40789;11976;20097986;173249;;;21325402;238831686;62366022.0;;23.0;;;9187959.0;12137443.0;95416245.0;143415441.0;113.0;75602.0;15.84085077114362
897;2022-08-09T17:00:00;ITA;8816;331;9147;1009180;1018327;-35840;43084;20176727;173426;;;21368480;239104181;62423293.0;;38.0;;;9194031.0;12174449.0;95458194.0;143645987.0;177.0;272495.0;15.8109323106846
898;2022-08-10T17:00:00;ITA;8592;321;8913;960917;969830;-48497;31703;20256778;173571;;;21400179;239305690;62464948.0;;28.0;;;9197387.0;12202792.0;95498856.0;143806834.0;145.0;201509.0;15.732796053774273
899;2022-08-11T17:00:00;ITA;8358;321;8679;931533;940212;-29618;28433;20314689;173701;;;21428602;239494831;62505458.0;;28.0;;;9201008.0;12227594.0;95534395.0;143960436.0;130.0;189141.0;15.032700472134545
900;2022-08-12T17:00:00;ITA;8043;306;8349;906579;914928;-25284;26693;20366510;173853;;;21455291;239672650;62544374.0;;33.0;;;9204268.0;12251023.0;95564683.0;144107967.0;152.0;177819.0;15.01133174745106
901;2022-08-13T17:00:00;ITA;7755;291;8046;880076;888122;-26806;24787;20417972;173982;;;21480076;239857770;62582398.0;;18.0;;;9207347.0;12272729.0;95592979.0;144264791.0;129.0;185120.0;13.38969317199654
902;2022-08-14T17:00:00;ITA;7543;298;7841;869729;877570;-10552;19457;20447901;174060;;;21499531;239989072;62613356.0;;30.0;;;9209236.0;12290295.0;95613156.0;144375916.0;78.0;131302.0;14.818509999847679
903;2022-08-15T17:00:00;ITA;7504;301;7805;859259;867064;-10506;9894;20468258;174102;;;21509424;240053178;62630231.0;;19.0;;;9209997.0;12299427.0;95625650.0;144427528.0;42.0;64106.0;15.433812747636727
904;2022-08-16T17:00:00;ITA;7544;299;7843;846180;854023;-13041;8944;20490170;174172;;;21518365;240116727;62646974.0;;18.0;;;9210959.0;12307406.0;95640006.0;144476721.0;70.0;63549.0;14.074178979999685
905;2022-08-17T17:00:00;ITA;7339;288;7627;827133;834760;-19263;36265;20545566;174300;;;21554626;240345434;62694043.0;;22.0;;;9215916.0;12338710.0;95679255.0;144666179.0;128.0;228707.0;15.856532594105122
906;2022-08-18T17:00:00;ITA;7025;268;7293;810705;817998;-16762;27296;20589472;174447;;;21581917;240512619;62732700.0;;31.0;;;9218695.0;12363222.0;95713350.0;144799269.0;147.0;167185.0;16.326823578670336
907;2022-08-19T17:00:00;ITA;6782;260;7042;792381;799423;-18575;24691;20632612;174571;;;21606606;240671524;62767657.0;;26.0;;;9221897.0;12384709.0;95743494.0;144928030.0;124.0;158905.0;15.538214656555805
908;2022-08-20T17:00:00;ITA;6528;256;6784;775844;782628;-16795;24394;20673711;174659;;;21630998;240836328;62804545.0;;22.0;;;9224844.0;12406154.0;95770934.0;145065394.0;88.0;164804.0;14.801825198417514
909;2022-08-21T17:00:00;ITA;6442;262;6704;772106;778810;-3818;19470;20696936;174722;;;21650468;240954848;62834526.0;;20.0;;;9226446.0;12424022.0;95790775.0;145164073.0;63.0;118520.0;16.427607154910564
910;2022-08-22T17:00:00;ITA;6516;255;6771;760306;767077;-11733;10418;20719011;174797;;;21660885;241018036;62852003.0;;14.0;;;9227788.0;12433097.0;95804468.0;145213568.0;75.0;63188.0;16.48730771665506
911;2022-08-23T17:00:00;ITA;6378;254;6632;745459;752091;-14986;35360;20769220;174931;;;21696242;241225797;62896150.0;;25.0;;;9232496.0;12463746.0;95840835.0;145384962.0;134.0;207761.0;17.01955612458546
912;2022-08-24T17:00:00;ITA;6170;239;6409;721403;727812;-24279;25389;20818775;175043;;;21721630;241400024;62933301.0;;23.0;;;9234946.0;12486684.0;95877056.0;145522968.0;112.0;174227.0;14.572368232248733
913;2022-08-25T17:00:00;ITA;6004;234;6238;705074;711312;-16500;23438;20858626;175127;;;21745065;241554167;62967772.0;;21.0;;;9237811.0;12507254.0;95908528.0;145645639.0;84.0;154143.0;15.205361255457595
914;2022-08-26T17:00:00;ITA;5827;231;6058;691764;697822;-13490;21998;20894012;175226;;;21767060;241702579;62999552.0;;20.0;;;9240385.0;12526675.0;95935463.0;145767116.0;99.0;148412.0;14.822251569953911
915;2022-08-27T17:00:00;ITA;5668;227;5895;676680;682575;-15247;21805;20930981;175306;;;21788862;241860865;63032399.0;;15.0;;;9242867.0;12545995.0;95962870.0;145897995.0;80.0;158286.0;13.775697155781309
916;2022-08-28T17:00:00;ITA;5628;229;5857;674037;679894;-2681;17647;20951268;175347;;;21806509;241978632;63060945.0;;11.0;;;9244378.0;12562131.0;95983659.0;145994973.0;41.0;117767.0;14.9846731257483
917;2022-08-29T17:00:00;ITA;5631;229;5860;662904;668764;-11130;8355;20970685;175407;;;21814856;242041599;63077257.0;;15.0;;;9245075.0;12569781.0;95997713.0;146043886.0;60.0;62967.0;13.26885511458383
918;2022-08-30T17:00:00;ITA;5427;226;5653;654588;660241;-8523;31088;21010197;175505;;;21845943;242250595;63121458.0;;19.0;;;9249398.0;12596545.0;96035957.0;146214638.0;98.0;208996.0;14.874925835901164
919;2022-08-31T17:00:00;ITA;5091;213;5304;640629;645933;-14308;21817;21046229;175595;;;21867757;242418090;63156942.0;;17.0;;;9251721.0;12616036.0;96072729.0;146345361.0;90.0;167495.0;13.025463446670049
920;2022-09-01T17:00:00;ITA;4962;207;5169;629025;634194;-11739;20503;21078398;175663;;;21888255;242573841;63190649.0;;18.0;;;9254279.0;12633976.0;96105498.0;146468343.0;68.0;155751.0;13.163960424010119
